species_work,lower_limit,upper_limit,upper_limit_max,lower_limit_min,diff
Hibbertia dealbata,26.5,26.69999999999999,29.19999999999999,22.80000000000001,0.19999999999998863
Hibbertia fasciculata,12.800000000000011,22.5,30.099999999999966,6.300000000000011,9.699999999999989
Hibbertia lepidota,26.5,27.19999999999999,33,20.19999999999999,0.6999999999999886
Hibbertia oblongata,26.5,27.399999999999977,33,20.19999999999999,0.8999999999999773
Hibbertia racemosa,16.5,20.399999999999977,24.30000000000001,12,3.8999999999999773
Hibbertia riparia,13.199999999999989,15.800000000000011,23.899999999999977,9.5,2.6000000000000227
Hibbertia scandens,16.399999999999977,23.69999999999999,30.099999999999966,9,7.300000000000011
Hibiscus fryxellii,27.19999999999999,27.5,32.39999999999998,20.099999999999966,0.30000000000001137
Hibiscus geranioides,26.599999999999966,28.30000000000001,35.19999999999999,19.80000000000001,1.7000000000000455
Hibiscus leptocladus,26.599999999999966,27.5,34.5,19.099999999999966,0.9000000000000341
Hibiscus meraukensis,24.5,28.30000000000001,35.19999999999999,17.899999999999977,3.8000000000000114
Hibiscus tiliaceus,21,27.399999999999977,30.599999999999966,14.599999999999966,6.399999999999977
Hibiscus vitifolius,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886
Histiopteris incisa,12.099999999999966,22.5,30.099999999999966,6.899999999999977,10.400000000000034
Holcus lanatus,11.599999999999966,16.5,23.899999999999977,6.300000000000011,4.900000000000034
Homalosciadium homalocarpum,18,18,28.5,10.099999999999966,0
Hordeum glaucum,14.099999999999966,16.30000000000001,23.899999999999977,9.899999999999977,2.2000000000000455
Hordeum leporinum,11.599999999999966,21.69999999999999,31.30000000000001,8.099999999999966,10.100000000000023
Hordeum murinum,11.599999999999966,16.69999999999999,21.30000000000001,8.099999999999966,5.100000000000023
Hornungia procumbens,14.300000000000011,21.899999999999977,30.5,9.899999999999977,7.599999999999966
Hoya australis,21.30000000000001,26.69999999999999,30.099999999999966,15.599999999999966,5.399999999999977
Huberantha nitidissima,21,26.599999999999966,29.69999999999999,14.399999999999977,5.599999999999966
Hydnophytum moseleyanum,26.19999999999999,26.399999999999977,29.30000000000001,24,0.19999999999998863
Hydrocotyle acutiloba,21.30000000000001,22.69999999999999,26.5,15.599999999999966,1.3999999999999773
Hydrocotyle alata,16.5,18,28.5,10.099999999999966,1.5
Hydrocotyle bonariensis,16.399999999999977,22.5,30.099999999999966,9.099999999999966,6.100000000000023
Hydrocotyle diantha,15.599999999999966,20.399999999999977,28.5,10.099999999999966,4.800000000000011
Hydrocotyle hirta,11.599999999999966,16.5,23.899999999999977,8.099999999999966,4.900000000000034
Hydrocotyle hispidula,18.5,18.599999999999966,27.599999999999966,11.800000000000011,0.0999999999999659
Hydrocotyle muscosa,13.599999999999966,15.800000000000011,23.899999999999977,9.800000000000011,2.2000000000000455
Hydrocotyle sibthorpioides,12.099999999999966,18.599999999999966,24.30000000000001,8,6.5
Hydrocotyle tetragonocarpa,18.5,18.599999999999966,27.599999999999966,11.800000000000011,0.0999999999999659
Hypericum gramineum,13.199999999999989,25.399999999999977,29.69999999999999,9.5,12.199999999999989
Hypochaeris glabra,11.599999999999966,22.5,30.399999999999977,8.099999999999966,10.900000000000034
Hypochaeris radicata,11.599999999999966,22.5,30.099999999999966,6.300000000000011,10.900000000000034
Hypoestes floribunda,23.69999999999999,27.5,32.69999999999999,17.899999999999977,3.8000000000000114
Hypolaena fastigiata,12.199999999999989,22.5,30.099999999999966,8.5,10.300000000000011
Hypolepis rugosula,12.099999999999966,15.800000000000011,23.899999999999977,6.300000000000011,3.7000000000000455
Hypserpa decumbens,22.5,26.30000000000001,30.099999999999966,17.80000000000001,3.8000000000000114
Ichnocarpus frutescens,24.5,27.399999999999977,35.10000000000002,17.599999999999966,2.8999999999999773
Imperata cylindrica,13.199999999999989,26.599999999999966,30.099999999999966,7.699999999999989,13.399999999999977
Indigofera colutea,25,27.5,35.10000000000002,17.599999999999966,2.5
Indigofera georgei,21.19999999999999,25,29.19999999999999,15.5,3.8000000000000114
Indigofera haplophylla,27.099999999999966,27.399999999999977,34.5,19.099999999999966,0.30000000000001137
Indigofera hirsuta,22.5,28.30000000000001,35.19999999999999,17.80000000000001,5.800000000000011
Indigofera linifolia,23.69999999999999,27.399999999999977,34.10000000000002,17.899999999999977,3.6999999999999886
Indigofera polygaloides,26.19999999999999,27.399999999999977,32.69999999999999,20.69999999999999,1.1999999999999886
Indigofera tinctoria,24.5,26.399999999999977,29.69999999999999,17.899999999999977,1.8999999999999773
Indigofera trita,25,27.5,31,20.399999999999977,2.5
Ipomoea abrupta,23.69999999999999,27.399999999999977,31.599999999999966,17.899999999999977,3.6999999999999886
Ipomoea cairica,16.399999999999977,23.399999999999977,27.099999999999966,9.099999999999966,7
Ipomoea coptica,23.69999999999999,28.30000000000001,35.19999999999999,17.599999999999966,4.600000000000023
Ipomoea eriocarpa,26.19999999999999,27.399999999999977,34.10000000000002,19.5,1.1999999999999886
Ipomoea hederifolia,26.19999999999999,26.399999999999977,28.80000000000001,24.19999999999999,0.19999999999998863
Ipomoea indica,18.599999999999966,24.5,29.69999999999999,11.899999999999977,5.900000000000034
Ipomoea macrantha,22.599999999999966,27.5,34.10000000000002,17.399999999999977,4.900000000000034
Ipomoea mauritiana,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3
Ipomoea nil,24.5,27.30000000000001,31,17.899999999999977,2.8000000000000114
Ipomoea pes-caprae,18.599999999999966,27.5,34.10000000000002,11.899999999999977,8.900000000000034
Ipomoea polymorpha,23.69999999999999,28.30000000000001,35.19999999999999,17.599999999999966,4.600000000000023
Ipomoea quamoclit,24.5,27.19999999999999,30.5,17.899999999999977,2.6999999999999886
Ipomoea violacea,25.30000000000001,27.399999999999977,29,22.5,2.099999999999966
Ischaemum australe,21,27.399999999999977,31.599999999999966,14.399999999999977,6.399999999999977
Ischaemum muticum,21,26.399999999999977,29,14.399999999999977,5.399999999999977
Ischaemum triticeum,21,25.399999999999977,30.099999999999966,14.399999999999977,4.399999999999977
Isolepis cernua,11.599999999999966,21.69999999999999,28.5,6.300000000000011,10.100000000000023
Isolepis fluitans,13.599999999999966,15.800000000000011,23.899999999999977,10.399999999999977,2.2000000000000455
Isolepis inundata,11.599999999999966,22.5,30.099999999999966,8.099999999999966,10.900000000000034
Isolepis levynsiana,14,18,28.5,10.199999999999989,4
Isolepis marginata,13.699999999999989,20.399999999999977,28.5,8.800000000000011,6.699999999999989
Isolepis platycarpa,11.599999999999966,15.800000000000011,23.899999999999977,6.300000000000011,4.2000000000000455
Ixodia achillaeoides,15.800000000000011,16,23.899999999999977,11.800000000000011,0.19999999999998863
Ixora timorensis,24.5,26.69999999999999,30.5,17.899999999999977,2.1999999999999886
Jacksonia dilatata,26.599999999999966,26.69999999999999,30.5,22.099999999999966,0.10000000000002274
Jacksonia furcellata,18,18,28.5,10.099999999999966,0
Jacksonia sternbergiana,18,18,28.5,10.099999999999966,0
Jacquemontia paniculata,23.399999999999977,27.399999999999977,35.10000000000002,17.599999999999966,4
Jacquemontia pannosa,27.099999999999966,28.30000000000001,35.19999999999999,19.80000000000001,1.2000000000000455
Jagera pseudorhus,21,26.399999999999977,29.69999999999999,14.399999999999977,5.399999999999977
Jasminum calcareum,21.19999999999999,25,30.399999999999977,15.399999999999977,3.8000000000000114
Jasminum didymum,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011
Jasminum elongatum,24.69999999999999,27.099999999999966,30,21,2.3999999999999773
Jasminum molle,26.599999999999966,27.399999999999977,34.10000000000002,19.5,0.8000000000000114
Jasminum simplicifolium,22.5,25.30000000000001,28.19999999999999,16.80000000000001,2.8000000000000114
Josephinia imperatricis,25.30000000000001,26.599999999999966,29,22.099999999999966,1.2999999999999545
Juncus bufonius,11.599999999999966,21.69999999999999,28.5,6.300000000000011,10.100000000000023
Juncus caespiticius,13.599999999999966,15.800000000000011,23.899999999999977,10.399999999999977,2.2000000000000455
Juncus capitatus,12.800000000000011,18,28.5,6.300000000000011,5.199999999999989
Juncus kraussii,12.099999999999966,22.5,28.5,6.300000000000011,10.400000000000034
Juncus pallidus,11.599999999999966,18.5,28.399999999999977,6.300000000000011,6.900000000000034
Juncus pauciflorus,11.599999999999966,16.5,23.899999999999977,8.099999999999966,4.900000000000034
Juncus planifolius,12.800000000000011,22.5,30.099999999999966,6.300000000000011,9.699999999999989
Juncus procerus,13.199999999999989,14.300000000000011,20.19999999999999,9.5,1.1000000000000227
Kennedia prostrata,11.599999999999966,21.69999999999999,28.5,6.300000000000011,10.100000000000023
Kennedia rubicunda,15.599999999999966,21.30000000000001,25.80000000000001,7.699999999999989,5.7000000000000455
Kunzea ambigua,13.199999999999989,17.80000000000001,25.69999999999999,9.199999999999989,4.600000000000023
Kunzea glabrescens,18,18,28.5,10.099999999999966,0
Kunzea pulchella,16.30000000000001,16.599999999999966,21.30000000000001,12.099999999999966,0.2999999999999545
Lachnagrostis aemula,12.199999999999989,15.800000000000011,23.899999999999977,6.300000000000011,3.6000000000000227
Lachnagrostis billardierei,14.099999999999966,17.399999999999977,23.899999999999977,9.699999999999989,3.3000000000000114
Lachnagrostis filiformis,13.199999999999989,20.399999999999977,28.399999999999977,8.800000000000011,7.199999999999989
Lactuca saligna,15.800000000000011,20.399999999999977,27.599999999999966,10.699999999999989,4.599999999999966
Lactuca serriola,15.800000000000011,18.599999999999966,27,11.599999999999966,2.7999999999999545
Lagenophora stipitata,12.199999999999989,15.800000000000011,23.899999999999977,8.5,3.6000000000000227
Lagunaria patersonia,15.699999999999989,17.599999999999966,23.5,9.099999999999966,1.8999999999999773
Lagurus ovatus,14,18.599999999999966,28.5,7.800000000000011,4.599999999999966
Lantana camara,17.599999999999966,26.399999999999977,30.099999999999966,9.199999999999989,8.800000000000011
Lasiopetalum discolor,14.399999999999977,16.899999999999977,24.19999999999999,9.899999999999977,2.5
Lasiopetalum macrophyllum,13.199999999999989,17.80000000000001,25.69999999999999,9.199999999999989,4.600000000000023
Lawrencia spicata,14.399999999999977,18,28.399999999999977,9.899999999999977,3.6000000000000227
Lawrencia squamata,15.800000000000011,16.899999999999977,23.899999999999977,10.699999999999989,1.099999999999966
Leea novoguineensis,25.399999999999977,26.399999999999977,29,22.30000000000001,1
Leichhardtia rostrata,15.800000000000011,21.5,25.80000000000001,7.699999999999989,5.699999999999989
Leiocarpa supina,14.199999999999989,16.69999999999999,23.899999999999977,10.599999999999966,2.5
Lemna disperma,13.699999999999989,14.300000000000011,20.19999999999999,10.199999999999989,0.6000000000000227
Leontodon saxatilis,11.599999999999966,15.800000000000011,23.899999999999977,6.300000000000011,4.2000000000000455
Lepidium desvauxii,13.599999999999966,15.800000000000011,23.899999999999977,10.199999999999989,2.2000000000000455
Lepidium didymum,11.599999999999966,22.80000000000001,27,8.099999999999966,11.200000000000045
Lepidium englerianum,22.599999999999966,26.099999999999966,28.30000000000001,17.399999999999977,3.5
Lepidium foliosum,11.599999999999966,23.599999999999966,31.30000000000001,8.099999999999966,12
Lepidium hyssopifolium,14.099999999999966,16.80000000000001,20.599999999999966,10.199999999999989,2.7000000000000455
Lepidium linifolium,19.5,21.69999999999999,27.69999999999999,13.699999999999989,2.1999999999999886
Lepidium lyratogynum,19.5,22.099999999999966,30.399999999999977,13.599999999999966,2.599999999999966
Lepidium pseudoruderale,20.19999999999999,21.69999999999999,27.69999999999999,16.30000000000001,1.5
Lepidium pseudotasmanicum,11.599999999999966,16.599999999999966,23.099999999999966,8.099999999999966,5
Lepidium puberulum,19.5,22,27.399999999999977,13.5,2.5
Lepidium virginicum,22.5,22.899999999999977,30.099999999999966,17.80000000000001,0.39999999999997726
Lepidosperma angustatum,16.099999999999966,18.5,27.599999999999966,11.800000000000011,2.400000000000034
Lepidosperma concavum,12.199999999999989,15.800000000000011,23.899999999999977,6.300000000000011,3.6000000000000227
Lepidosperma elatius,11.599999999999966,18.599999999999966,24.30000000000001,8.099999999999966,7
Lepidosperma filiforme,12.300000000000011,14,20.19999999999999,6.899999999999977,1.6999999999999886
Lepidosperma gladiatum,11.599999999999966,19.5,27.599999999999966,6.899999999999977,7.900000000000034
Lepidosperma laterale,12.300000000000011,24.5,30.099999999999966,9.099999999999966,12.199999999999989
Lepidosperma longitudinale,12.399999999999977,22.5,30.099999999999966,6.899999999999977,10.100000000000023
Lepidosperma viscidum,15.399999999999977,16.5,23.899999999999977,9.699999999999989,1.1000000000000227
Leptecophylla abietina,11.599999999999966,12.199999999999989,17.099999999999966,8,0.6000000000000227
Leptecophylla juniperina,11.599999999999966,14.599999999999966,21.19999999999999,6.300000000000011,3
Leptinella longipes,11.599999999999966,14.199999999999989,20.19999999999999,8.099999999999966,2.6000000000000227
Leptinella reptans,11.599999999999966,15.599999999999966,21.19999999999999,6.300000000000011,4
Leptocarpus tenax,12.399999999999977,22.5,30.099999999999966,7.300000000000011,10.100000000000023
Leptosema uniflorum,26.599999999999966,26.599999999999966,29.19999999999999,22.899999999999977,0
Leptosema villosum,26.599999999999966,26.599999999999966,29.19999999999999,22.899999999999977,0
Leptospermum glaucescens,11.599999999999966,14.599999999999966,21.19999999999999,7.300000000000011,3
Leptospermum laevigatum,13.599999999999966,22.5,30.099999999999966,8.800000000000011,8.900000000000034
Leptospermum lanigerum,11.599999999999966,15.800000000000011,23.899999999999977,8.099999999999966,4.2000000000000455
Leptospermum scoparium,11.599999999999966,14.599999999999966,21.19999999999999,6.300000000000011,3
Lepturus repens,21,27.399999999999977,29.69999999999999,14.599999999999966,6.399999999999977
Leucaena leucocephala,21.30000000000001,27.19999999999999,30.5,15.599999999999966,5.899999999999977
Leucophyta brownii,13.199999999999989,21.30000000000001,29.599999999999966,9.5,8.100000000000023
Leucopogon affinis,14,15.800000000000011,23.899999999999977,9.899999999999977,1.8000000000000114
Leucopogon collinus,12.099999999999966,14.099999999999966,20.19999999999999,8,2
Leucopogon ericoides,12.099999999999966,21.30000000000001,27.399999999999977,8.5,9.200000000000045
Leucopogon insularis,18.5,20.399999999999977,27.599999999999966,11.800000000000011,1.8999999999999773
Leucopogon obovatus,15.599999999999966,23.599999999999966,27.30000000000001,10.5,8
Leucopogon parviflorus,11.599999999999966,22.5,30.099999999999966,6.300000000000011,10.900000000000034
Lilaeopsis polyantha,12.199999999999989,16.5,23.899999999999977,6.300000000000011,4.300000000000011
Limosella australis,13.599999999999966,21.69999999999999,27.69999999999999,10.300000000000011,8.100000000000023
Lindernia clausa,27.099999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137
Lindsaea ensifolia,21.30000000000001,27.399999999999977,31.80000000000001,15.599999999999966,6.099999999999966
Lindsaea linearis,12.199999999999989,15.800000000000011,23.899999999999977,8.5,3.6000000000000227
Lissanthe strigosa,12.199999999999989,15.800000000000011,23.899999999999977,6.300000000000011,3.6000000000000227
Lithomyrtus retusa,26.19999999999999,26.69999999999999,29.19999999999999,22.80000000000001,0.5
Litsea glutinosa,23.399999999999977,27.399999999999977,35.10000000000002,17.599999999999966,4
Livistona decora,21,24.5,30.099999999999966,14.399999999999977,3.5
Livistona humilis,26.5,26.69999999999999,29.19999999999999,22.80000000000001,0.19999999999998863
Lobelia anceps,11.599999999999966,23.599999999999966,28.5,6.300000000000011,12
Lobelia gibbosa,13.199999999999989,22.5,30.099999999999966,9.5,9.300000000000011
Lobelia irrigua,13.599999999999966,15.800000000000011,23.899999999999977,10.199999999999989,2.2000000000000455
Lobelia purpurascens,16.399999999999977,22.5,30.099999999999966,9.099999999999966,6.100000000000023
Lobelia tenuior,15.399999999999977,18.5,28.5,9.699999999999989,3.1000000000000227
Lolium loliaceum,13.699999999999989,20.399999999999977,28.099999999999966,9.599999999999966,6.699999999999989
Lolium perenne,11.599999999999966,22.5,30.099999999999966,8.099999999999966,10.900000000000034
Lolium rigidum,12.199999999999989,22.5,30.099999999999966,8.5,10.300000000000011
Lolium temulentum,15.800000000000011,20.30000000000001,24.099999999999966,11.399999999999977,4.5
Lomandra confertifolia,17.80000000000001,23.69999999999999,30.099999999999966,9.199999999999989,5.899999999999977
Lomandra filiformis,21,24.5,30.099999999999966,14.399999999999977,3.5
Lomandra longifolia,12.199999999999989,25.399999999999977,29.69999999999999,6.300000000000011,13.199999999999989
Lomandra multiflora,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011
Lomandra rigida,16.30000000000001,16.69999999999999,23.399999999999977,10.599999999999966,0.39999999999997726
Lophostemon confertus,21,24.5,30.099999999999966,14.399999999999977,3.5
Lophostemon grandiflorus,23.69999999999999,27.399999999999977,33,17.899999999999977,3.6999999999999886
Lophostemon suaveolens,21,26.399999999999977,29.69999999999999,14.399999999999977,5.399999999999977
Lotus angustissimus,18,18,28.5,10.099999999999966,0
Lotus cruentus,21.099999999999966,22.099999999999966,30.399999999999977,15.399999999999977,1
Lotus subbiflorus,14.300000000000011,18,28.5,10.099999999999966,3.6999999999999886
Ludwigia octovalvis,21,27.399999999999977,30.30000000000001,14.399999999999977,6.399999999999977
Ludwigia perennis,26.599999999999966,28.30000000000001,35.19999999999999,19.80000000000001,1.7000000000000455
Lumnitzera littorea,24.5,26.399999999999977,29.69999999999999,17.899999999999977,1.8999999999999773
Lumnitzera racemosa,22.5,26.69999999999999,30.099999999999966,16.80000000000001,4.199999999999989
Lupinus cosentinii,18,22.099999999999966,30.399999999999977,10.099999999999966,4.099999999999966
Luvunga monophylla,26.30000000000001,27.30000000000001,31,21.80000000000001,1
Luzula densiflora,11.599999999999966,15.800000000000011,23.899999999999977,8.099999999999966,4.2000000000000455
Luzula flaccida,11.599999999999966,14.599999999999966,21.19999999999999,8.099999999999966,3
Lycium australe,16.099999999999966,17.099999999999966,24.19999999999999,9.599999999999966,1
Lycium ferocissimum,12.800000000000011,22.099999999999966,30.399999999999977,6.300000000000011,9.299999999999955
Lycopodiella lateralis,11.599999999999966,21.5,25.80000000000001,8.099999999999966,9.900000000000034
Lycopodium deuterodensum,12.300000000000011,14,20.19999999999999,6.899999999999977,1.6999999999999886
Lygodium flexuosum,25.399999999999977,27.30000000000001,30,22.599999999999966,1.900000000000034
Lygodium microphyllum,22.5,27.399999999999977,35.10000000000002,16.80000000000001,4.899999999999977
Lysiana casuarinae,18,18,28.5,10.099999999999966,0
Lysimachia arvensis,11.599999999999966,22.5,30.099999999999966,6.300000000000011,10.900000000000034
Lythrum hyssopifolia,14,18,28.399999999999977,10.199999999999989,4
Macaranga involucrata,23.399999999999977,26.30000000000001,29.69999999999999,17.899999999999977,2.900000000000034
Macaranga tanarius,21,26.69999999999999,30.099999999999966,14.399999999999977,5.699999999999989
Machaerina acuta,13.199999999999989,15.800000000000011,23.899999999999977,9.5,2.6000000000000227
Machaerina arthrophylla,13.599999999999966,21.30000000000001,25.80000000000001,10.399999999999977,7.7000000000000455
Machaerina juncea,12.099999999999966,22.5,28.5,8.199999999999989,10.400000000000034
Machaerina rubiginosa,14.199999999999989,23.69999999999999,30.099999999999966,10.399999999999977,9.5
Maclura cochinchinensis,21,25.599999999999966,29.69999999999999,14.599999999999966,4.599999999999966
Macroptilium atropurpureum,22.5,27.399999999999977,34.5,16.80000000000001,4.899999999999977
Macroptilium lathyroides,21.30000000000001,27.19999999999999,30.5,15.599999999999966,5.899999999999977
Macrozamia riedlei,18,18,28.5,10.099999999999966,0
Maireana brevifolia,16.099999999999966,16.899999999999977,22,11.199999999999989,0.8000000000000114
Maireana oppositifolia,15.599999999999966,22.099999999999966,30.399999999999977,9.5,6.5
Malaisia scandens,21,27.5,35.10000000000002,14.399999999999977,6.5
Mallotus nesophilus,24.5,27.5,32.69999999999999,17.899999999999977,3
Mallotus philippensis,21,26.599999999999966,29.69999999999999,14.399999999999977,5.599999999999966
Malva arborea,12.300000000000011,18.599999999999966,27.599999999999966,9.099999999999966,6.2999999999999545
Malva parviflora,14.300000000000011,22.69999999999999,28.399999999999977,9.699999999999989,8.399999999999977
Malva preissiana,13.599999999999966,22.099999999999966,32,9.699999999999989,8.5
Malva pseudolavatera,18.399999999999977,21.30000000000001,27.5,11.5,2.900000000000034
Malva weinmanniana,14.099999999999966,23.599999999999966,31.30000000000001,8.800000000000011,9.5
Malvastrum americanum,16,26.599999999999966,30.5,9.5,10.599999999999966
Malvastrum coromandelianum,21,26.399999999999977,30.099999999999966,14.399999999999977,5.399999999999977
Mangifera indica,21,26.399999999999977,30.099999999999966,14.399999999999977,5.399999999999977
Manihot esculenta,26.19999999999999,26.399999999999977,29.30000000000001,24,0.19999999999998863
Manilkara kauki,25.30000000000001,26.399999999999977,29.30000000000001,21.69999999999999,1.099999999999966
Maranthes corymbosa,26.19999999999999,26.69999999999999,29.19999999999999,22.899999999999977,0.5
Marrubium vulgare,12.800000000000011,22.5,26.599999999999966,6.300000000000011,9.699999999999989
Medicago arabica,14.399999999999977,17.19999999999999,26.69999999999999,9.5,2.8000000000000114
Medicago lupulina,14.099999999999966,22.5,30.099999999999966,9.699999999999989,8.400000000000034
Medicago polymorpha,11.599999999999966,20.399999999999977,28.5,8.099999999999966,8.800000000000011
Megathyrsus maximus,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966
Melaleuca armillaris,13.599999999999966,16.099999999999966,24.399999999999977,7.699999999999989,2.5
Melaleuca cajuputi,26.30000000000001,26.599999999999966,30.5,22.099999999999966,0.2999999999999545
Melaleuca cuticularis,15.399999999999977,18,28.5,9.699999999999989,2.6000000000000227
Melaleuca dealbata,22.5,28.30000000000001,35.19999999999999,16.80000000000001,5.800000000000011
Melaleuca ericifolia,12.300000000000011,15.599999999999966,21.19999999999999,6.899999999999977,3.2999999999999545
Melaleuca gibbosa,12.199999999999989,15.800000000000011,23.899999999999977,8.5,3.6000000000000227
Melaleuca globifera,16.30000000000001,16.69999999999999,22.5,11.300000000000011,0.39999999999997726
Melaleuca halmaturorum,15.699999999999989,16.30000000000001,23.899999999999977,9.800000000000011,0.6000000000000227
Melaleuca huegelii,16.69999999999999,21.69999999999999,27.69999999999999,11.800000000000011,5
Melaleuca incana,18,18,28.5,10.099999999999966,0
Melaleuca lanceolata,15.5,21.69999999999999,27.69999999999999,9.5,6.199999999999989
Melaleuca leucadendra,23.399999999999977,28.30000000000001,35.19999999999999,17.899999999999977,4.900000000000034
Melaleuca nervosa,22.5,27.399999999999977,30.5,16.80000000000001,4.899999999999977
Melaleuca osullivanii,18,18,28.5,10.099999999999966,0
Melaleuca quinquenervia,18.599999999999966,26.30000000000001,30.099999999999966,11.899999999999977,7.7000000000000455
Melaleuca rhaphiophylla,15.399999999999977,18,28.5,9.699999999999989,2.6000000000000227
Melaleuca squamea,12.099999999999966,15.800000000000011,23.899999999999977,8.199999999999989,3.7000000000000455
Melaleuca squarrosa,11.599999999999966,14.199999999999989,20.19999999999999,6.899999999999977,2.6000000000000227
Melaleuca viminea,18,18,28.5,10.099999999999966,0
Melaleuca viridiflora,22.5,28.30000000000001,35.19999999999999,16.80000000000001,5.800000000000011
Melastoma malabathricum,23.69999999999999,26.399999999999977,29,18.399999999999977,2.6999999999999886
Melhania oblongifolia,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886
Melia azedarach,16.399999999999977,27.399999999999977,34.5,9.099999999999966,11
Melilotus indicus,13.599999999999966,21.30000000000001,29.599999999999966,9.599999999999966,7.7000000000000455
Melinis repens,21,27.19999999999999,30.5,14.599999999999966,6.199999999999989
Melochia umbellata,27.099999999999966,27.399999999999977,31.399999999999977,21.80000000000001,0.30000000000001137
Memecylon pauciflorum,23.399999999999977,27.19999999999999,33,17.899999999999977,3.8000000000000114
Mesembryanthemum crystallinum,14.399999999999977,22.099999999999966,32,8.800000000000011,7.699999999999989
Mesosphaerum suaveolens,22.5,27.19999999999999,33,16.80000000000001,4.699999999999989
Microlaena stipoides,13.199999999999989,18.599999999999966,28.5,7.699999999999989,5.399999999999977
Micromelum minutum,22.599999999999966,27.5,32.19999999999999,17.399999999999977,4.900000000000034
Microsorum grossum,22.5,26.399999999999977,30.099999999999966,16.80000000000001,3.8999999999999773
Microsorum punctatum,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966
Microstachys chamaelea,24.5,27.399999999999977,35.10000000000002,17.599999999999966,2.8999999999999773
Microtis arenaria,11.599999999999966,15.800000000000011,23.899999999999977,8.099999999999966,4.2000000000000455
Microtis media,18,20.399999999999977,28.399999999999977,10.199999999999989,2.3999999999999773
Microtis unifolia,11.599999999999966,18,28.5,8.099999999999966,6.400000000000034
Miliusa brahei,23.5,26.599999999999966,29,18.399999999999977,3.099999999999966
Millettia pinnata,22.5,26.599999999999966,29.69999999999999,16.80000000000001,4.099999999999966
Millotia myosotidifolia,15.800000000000011,22,28.5,10.099999999999966,6.199999999999989
Mimosa pudica,23.399999999999977,26.399999999999977,29.30000000000001,18.30000000000001,3
Mimusops elengi,23.399999999999977,27.5,35.10000000000002,17.599999999999966,4.100000000000023
Minuartia mediterranea,13.599999999999966,18.599999999999966,24.80000000000001,9.899999999999977,5
Mitrasacme connata,26.599999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.8000000000000114
Mitrasacme nidulifera,27.099999999999966,27.399999999999977,35.10000000000002,17.599999999999966,0.30000000000001137
Mitrasacme pilosa,12.199999999999989,14,20.19999999999999,8.5,1.8000000000000114
Mitrasacme scrithicola,27.099999999999966,27.399999999999977,32.39999999999998,20.099999999999966,0.30000000000001137
Mnesithea formosa,23.69999999999999,27.399999999999977,33,18.399999999999977,3.6999999999999886
Mnesithea rottboellioides,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886
Monopsis debilis,15.800000000000011,18,28.5,10.099999999999966,2.1999999999999886
Monotoca elliptica,12.099999999999966,18.599999999999966,24.30000000000001,8.5,6.5
Monotoca glauca,11.599999999999966,14.599999999999966,21.19999999999999,6.899999999999977,3
Montia australasica,14,15.800000000000011,23.899999999999977,9.699999999999989,1.8000000000000114
Moraea flaccida,14,18.599999999999966,28.5,10.099999999999966,4.599999999999966
Moraea miniata,18.5,18.599999999999966,27.599999999999966,11.800000000000011,0.0999999999999659
Morinda citrifolia,23.399999999999977,27.399999999999977,34.10000000000002,17.899999999999977,4
Mucuna gigantea,21.5,26.69999999999999,30.099999999999966,16.19999999999999,5.199999999999989
Mucuna pruriens,23.399999999999977,26.399999999999977,28.30000000000001,18.30000000000001,3
Muehlenbeckia adpressa,13.199999999999989,18.399999999999977,27.5,7.800000000000011,5.199999999999989
Muehlenbeckia gunnii,12.399999999999977,17.099999999999966,25.899999999999977,7.300000000000011,4.699999999999989
Muellerargia timorensis,26.19999999999999,26.399999999999977,28.80000000000001,24.19999999999999,0.19999999999998863
Muellerolimon salicorniaceum,20.19999999999999,25,32,14.800000000000011,4.800000000000011
Murdannia graminea,22.5,27.399999999999977,34.10000000000002,16.80000000000001,4.899999999999977
Murraya paniculata,21,27.5,35.10000000000002,14.399999999999977,6.5
Musa acuminata,21,27.399999999999977,34.5,14.399999999999977,6.399999999999977
Myoporum acuminatum,16.099999999999966,26.69999999999999,29.69999999999999,7.699999999999989,10.600000000000023
Myoporum boninense,15.699999999999989,25.399999999999977,27.80000000000001,7.399999999999977,9.699999999999989
Myoporum caprarioides,18,18.599999999999966,28.5,10.099999999999966,0.5999999999999659
Myoporum insulare,11.599999999999966,22,29.899999999999977,6.300000000000011,10.400000000000034
Myoporum montanum,21.5,27.30000000000001,30.599999999999966,16.19999999999999,5.800000000000011
Myosotis australis,13.199999999999989,18.599999999999966,27.599999999999966,9.5,5.399999999999977
Myristica insipida,24.69999999999999,27.099999999999966,30,21,2.3999999999999773
Myrsine variabilis,18.099999999999966,24.5,30.099999999999966,10.699999999999989,6.400000000000034
